userName;score;at;content;label
Pengguna Google;4;24/03/2025 04:21;menurut ku ini cocok buat lagi gabut tapi semenjak ad fitur pro jadi banyak budget sih ya hp jadi lemot yang slomo itu bikin jadi ngeleg harus hapus memori dulu tapi ya cocok aj sih kalo lagi gabut lagi pula aku yang si gabut udh main ini dari dulu ampek sekarang;netral
Pengguna Google;5;24/03/2025 04:21;bagus banget;positif
Pengguna Google;1;24/03/2025 04:21;banyak iklan;negatif
Pengguna Google;1;24/03/2025 04:20;bayak iklan, lemot banget,;negatif
Pengguna Google;1;24/03/2025 04:19;pro semua Cok gak ngotak;negatif
Pengguna Google;5;24/03/2025 04:19;bagus banget editannya ??????;positif
Pengguna Google;1;24/03/2025 04:18;burok;negatif
Pengguna Google;4;24/03/2025 04:18;Seru aku sangat suka aplikasi ini;positif
Pengguna Google;5;24/03/2025 04:14;sangat bagus;positif
Pengguna Google;5;24/03/2025 04:12;sangat bagus untuk kita;positif
Pengguna Google;5;24/03/2025 04:12;suka;positif
Pengguna Google;5;24/03/2025 04:06;aplikasi yg sangat membantu;positif
Pengguna Google;5;24/03/2025 04:06;Apalikasi yang bangus tapii agak susah di unduhh;negatif
Pengguna Google;5;24/03/2025 04:05;the best for this app ????;positif
Pengguna Google;2;24/03/2025 04:04;aplikasinya kurang bagus, gampang ngeleg,kadang keluar sendiri,hampir semua fitur²banyak yg pro,kembalikan capcut yg dulu!;negatif
Pengguna Google;5;24/03/2025 04:04;suangat buagus;positif
Pengguna Google;1;24/03/2025 04:02;CUMAN GRATIS DIBILANG CAPCUT PRO, mendingan Capcut nama aplikasinya Capcut Pro, Masa Cuman filternya pro, aplikasinya gratis. Apaan itu!?, Itu semua filter udah hampir pro loh... aku tuh dah punya capcut dari dulu, masih ada banyak yang gratis, kok sekarang yang gratis mulai dikittttt banget, Mendingan Nama Capcut gausah capcut biasalah, namanya capcut pro, aku mah masih salut sama yang template, tapi masa kita ngambil punya orang, mending bikin sendiri. dah lah, intinya aku heran sama capcut..;negatif
Pengguna Google;1;24/03/2025 03:59;pls untuk developer capcut kurangin iklannya ya soalnya saat saya ingin masuk iklannya muncul terus dan saat saya ingin buka capcut lagi app nya malah ngefreeze tolong diperbaikin;negatif
Pengguna Google;5;24/03/2025 03:59;sangat bagus;positif
Pengguna Google;1;24/03/2025 03:57;gak bisa download padahal MB sudah tidak penuh lagi mohon bisakan;negatif
Pengguna Google;5;24/03/2025 03:52;aplikasi yang bagus bet;positif
Pengguna Google;5;24/03/2025 03:50;keren. tp jgn iklan trus yaa;negatif
Pengguna Google;4;24/03/2025 03:50;"suka lag dll dan sekrang dikit"" pro dikit"" pro oke segitu dulu ya";negatif
Pengguna Google;5;24/03/2025 03:50;bagus sekali cocokkkk;positif
Pengguna Google;1;24/03/2025 03:49;terlalu bnyak fitur pro;negatif
Pengguna Google;5;24/03/2025 03:46;aplikasi yang sangat bagus dan simpel;positif
Pengguna Google;5;24/03/2025 03:45;Saga bgus;positif
Pengguna Google;2;24/03/2025 03:44;Kebanyakan iklan udah gitu iklan nya lama kacau;negatif
Pengguna Google;1;24/03/2025 03:42;makan nih bintang 1 so so an berbayar!!!;negatif
Pengguna Google;1;24/03/2025 03:35;saya sebagai hampir kreator capcut dan saya suka ngedit terus saya posting dan saat tahun 2024 sampai 2025 saya sudah tibak bisa mengedit kece karna kebanyakan efek pro nya jadi ga bisa mengedit seperti dulu lagi tolong efek pro nya jangan sampai sebanyak itu ???? hampir semua efek pro;negatif
Pengguna Google;3;24/03/2025 03:35;banyak iklannya;negatif
Pengguna Google;1;24/03/2025 03:32;sengaja bintang 1 saya masuk tekeluar,baikin bug nya;negatif
Pengguna Google;1;24/03/2025 03:32;di pencet suka balik2 sendiri;negatif
Pengguna Google;4;24/03/2025 03:31;kita miskin bro,jangan jadikan semua nya pro;netral
Pengguna Google;3;24/03/2025 03:29;Capcut anj iklannya 18+;negatif
Pengguna Google;1;24/03/2025 03:29;PRO SEMUA AJA TOLOL;negatif
Pengguna Google;2;24/03/2025 03:27;setiap Makai template orang selalu ngeleg tolong perbaiki;negatif
Pengguna Google;5;24/03/2025 03:26;Kualitas bagus editan keren dan menarik;positif
Pengguna Google;5;24/03/2025 03:26;bagus banget ????;positif
Pengguna Google;4;24/03/2025 03:23;bagus sih tapi ada yang premium jadi gak bisa;netral
Pengguna Google;5;24/03/2025 03:22;#senang dan puas saya menggunakan aplikasi ini capcut;positif
Pengguna Google;5;24/03/2025 03:20;bagus;positif
Pengguna Google;4;24/03/2025 03:17;kata aku aplikasi ini bisa buat mengedit video tapi terkadang ada yang bayar bayar gitu kan mau di save ya vidionya terus harus bayar biasanya ada yang ky gitu aku kasih bintang ???? dulu ya;negatif
Pengguna Google;4;24/03/2025 03:14;aplikasinya bagus banget aku suka pertama kali aku pake bagus dan keren keren semua;positif
Pengguna Google;2;24/03/2025 03:04;aplikasi nya sangat membosankan karena lemot di hp saya jadi saya kalo mau pake harus download dulu setelah itu hapus lagi;negatif
Pengguna Google;4;24/03/2025 03:02;semoga di efek capcut ada fitur dasar juga sama seperti foto jadi bisa di zoom bisa di geser sama kaya am ??;netral
Pengguna Google;5;24/03/2025 03:02;very very good;positif
Pengguna Google;1;24/03/2025 03:01;lama banget dan tidak sesuai;negatif
Pengguna Google;2;24/03/2025 02:59;nge lag parah sama aja kayak hp saya dulu,,,, dulu hp saya juga gitu nge lag tiap make cc sekarang udh ganti hp yang lebih layak malah ttp sama,, trus juga fitur prem nya banyak sekali mohon perbaiki ya cc ????????;negatif
Pengguna Google;1;24/03/2025 02:56;tolong di perbaiki lagi alat pudar nya banyak yang tidak bisa digunakan tidak seperti dulu nanti setelah diperbaiki saya kembali lagi ngasih bintang 5;negatif
Pengguna Google;2;24/03/2025 02:56;GA bisa didonwload;negatif
Pengguna Google;1;24/03/2025 02:53;idih aplikasi macam apa ini;negatif
Pengguna Google;5;24/03/2025 02:53;bagus bangettt lhoo pokonya no comment ga download itu sieh derita eloo!!!!!;positif
Pengguna Google;1;24/03/2025 02:53;sekarang, semua fitur premium;negatif
Pengguna Google;3;24/03/2025 02:52;Untuk aplikasi nya bagus tapi karena ada fitur pro jadi menyusahkan apalagi untuk pemula;negatif
Pengguna Google;5;24/03/2025 02:43;soalnya bisa dibuat dj an;netral
Pengguna Google;5;24/03/2025 02:42;Sangat Mudah Digunakan & Banyak Berbagai Fiturnya;positif
Pengguna Google;5;24/03/2025 02:41;sangat puas aku dengan capcut,semua ada konten komedi, romantis, motivasi, lucu,menghibur dll aku sangat butuh capcut untuk buat konten;positif
Pengguna Google;1;24/03/2025 02:39;makin ksini makin banyak iklan saya penggunaan capcut 2020 dan hari ini sudah muak dengan iklan2 nya trimksih sudah menemani hari2 sya saya pamit mundur diri sebab iklan yang gak jls saya memilih pindah apk lain yang jls tidak ada iklan dan bagus . assalamualaikum;negatif
Pengguna Google;2;24/03/2025 02:36;mau ekspor hrs pke capcut pro, harus bayar juga, gamau plis;negatif
Pengguna Google;2;24/03/2025 02:36;saya mau klo logo Capcut nya di hilangkan,karna klo selalu mau post di TikTok atau di buat kan status Wa selalu ada logo Capcut nya..;negatif
Pengguna Google;1;24/03/2025 02:36;developer kebelet haji Semua harus pro nying apalah;negatif
Pengguna Google;5;24/03/2025 02:35;seneng;positif
Pengguna Google;5;24/03/2025 02:34;baguss banget, bagi kaum mageran langsung template aja;positif
Pengguna Google;1;24/03/2025 02:32;apk nya kenapa fitur pro semua? mau cepat kaya dan naik haji? perbaiki lah, biar enak di gunakan banyak orang.;positif
Pengguna Google;4;24/03/2025 02:31;bagus tapi ngotak dikit hampir pro semua??;negatif
Pengguna Google;5;24/03/2025 02:30;Karena bagus sekali;positif
Pengguna Google;3;24/03/2025 02:29;kebanyakan iklan stres;negatif
Pengguna Google;1;24/03/2025 02:28;?????????? ?????? ??????????;negatif
Pengguna Google;1;24/03/2025 02:28;Saat masuk APK nya,loadingnya lama;negatif
Pengguna Google;5;24/03/2025 02:27;aplikasi nya bagus banget sampai kalu gak ad capcut tersa hampa di hp ku. kau gak ad capcut susah edit Tetang ap ap.;positif
Pengguna Google;1;24/03/2025 02:25;tidak bisa di update padahal udah banyak ngehapus;negatif
Pengguna Google;5;24/03/2025 02:23;bagus;positif
Pengguna Google;1;24/03/2025 02:23;awalnya masuk nya gampang eh setelah di update malah lemot masuk apk nyaa burikkk;negatif
Pengguna Google;4;24/03/2025 02:21;Min efekna jangan di pro in,kasian yang ga bisa beli langganan minn pliisss;negatif
Pengguna Google;1;24/03/2025 02:20;ga ngotak hampir semua fitur harus pro;negatif
Pengguna Google;1;24/03/2025 02:17;tidak bisa di Instagram lagi;negatif
Pengguna Google;2;24/03/2025 02:10;NGE LAG KALO MW LOGIN, SMUA AJA PREMIUMINNNNNNNNN, ----;negatif
Pengguna Google;1;24/03/2025 02:09;saya mau donwload malah gk kena padahal memo sy gk penuh;negatif
Pengguna Google;5;24/03/2025 02:07;apk capcut ini sangat lah bagus;positif
Pengguna Google;5;24/03/2025 02:07;amat membantuk saya tuk bikin konten....makasih;netral
Pengguna Google;1;24/03/2025 02:06;serba pro hampir semua fitur harus bayar kalo gak bayar gak bakalan bisa di simpan;negatif
Pengguna Google;1;24/03/2025 02:00;menurut saya bagus TPI kalw mau di download aplikasi nya hrs byr;negatif
Pengguna Google;5;24/03/2025 02:00;bagus tapi kadang bayar tapi lumayan;netral
Pengguna Google;3;24/03/2025 01:59;capcut skrg byk iklan trus byk yg pro mana ngelag bgt lagii;negatif
Pengguna Google;4;24/03/2025 01:58;sangat baguss;positif
Pengguna Google;5;24/03/2025 01:57;sangat seru ????;positif
Pengguna Google;5;24/03/2025 01:52;sangat bagussss;positif
Pengguna Google;4;24/03/2025 01:47;Bagus juga tapii bug nya pas bikin selalu keluar terus tolong diperbaiki sayang sekali kan baru download terus dihapus gara-gara bug capcutnya gituu loohh emm banyak juga yang bilang sayang sekali siih bagus-bagus kayak begini dihapus langsung CapCut nya kan;netral
Pengguna Google;4;24/03/2025 01:46;ada iklan nyaa;netral
Pengguna Google;3;24/03/2025 01:46;bagi saya yang konten creator gacha capcut tuh lumayan dikit kekurangannya tapi tolong di tingkatkan ya 1 fitur dulu yang ga pro jadi pro itu hampir sebagian fitur loh 2 kalo taro foto lebih dari 100 suka gabisa 3 kalo pake template lagu sama vidionya ga sama;netral
Pengguna Google;2;24/03/2025 01:46;aplikasihnya bagus tapi pas mau buat vidio malah jadi slomo jadi mohon di perbaiki lagi yh minn;netral
Pengguna Google;5;24/03/2025 01:45;cocok untuk mengedit video dan cocok juga untuk postingan;positif
Pengguna Google;5;24/03/2025 01:44;sangat baik;positif
Pengguna Google;1;24/03/2025 01:39;Buat user capcut pasti ngeluh karena buat ngedit dikit2 pro ,whoiiiiii?????? banget gue Ama Lo cut capcuttt padahal udah bagus bagus tapi malah banyak yang bayar ,fix lu Keluar dari bumi aja sih biar gue nggak marah2 ??;positif
Pengguna Google;5;24/03/2025 01:39;bagus;positif
Pengguna Google;5;24/03/2025 01:38;aku suka banget capcut ini bisa bikin jedag jedug pokok nya bisa lagu yang aku sukai l Love you capcut ??????;positif
Pengguna Google;1;24/03/2025 01:38;apk apaan ke gini apa apa harus prem maksa bet kebelet kaya kali;negatif
Pengguna Google;5;24/03/2025 01:30;untuk edit sangat bagus untuk membuat vidio;positif
Pengguna Google;5;24/03/2025 01:28;kerenn bgt sihh;positif
Pengguna Google;3;24/03/2025 01:23;kenapa susah di download,,padahal saya butuh bngt;negatif
Pengguna Google;2;24/03/2025 01:23;aku kasih bintang 2 dulu karena aplikasi nya sih udah bagus tapi minus nya ,, banyak yang pro ,, dan kalo mau ngedonwload ada yang harus nonton iklan dan itu langsung bikin mood gw turun jadi mohon yang pro itu didikitin ya capcut;negatif
Pengguna Google;5;24/03/2025 01:20;bagus tapi ada iklan nya;netral
Pengguna Google;2;24/03/2025 01:12;bagus,tapi banyak iklan dan hampir semua pro,Lag dll;negatif
Pengguna Google;4;24/03/2025 01:12;Ttp bagus;positif
Pengguna Google;5;24/03/2025 01:11;bgus;positif
Pengguna Google;5;24/03/2025 01:11;mantap banger Deh cap cutnya ????????????????????????????????????;positif
Pengguna Google;1;24/03/2025 01:10;gak bisa ngedit plus gak ada media poto nya padahal ada!;negatif
Pengguna Google;1;24/03/2025 01:04;apk kikir;negatif
Pengguna Google;4;24/03/2025 01:03;aplikasi nya lumayan baguss ,buat ngedit;positif
Pengguna Google;1;24/03/2025 01:01;apk bobrok kebanyakan iklan skrg, awal kemunduran capcut;negatif
Pengguna Google;5;24/03/2025 01:00;bagus banget buat edit;positif
Pengguna Google;5;24/03/2025 00:55;"Bagus bNget hasil.nya cepet download yok Hasil nya bagus"" dan yng kita cari pasti ada, yukk cepetan donlowad sekarang ??";positif
Pengguna Google;5;24/03/2025 00:43;terimakasih;positif
Pengguna Google;5;24/03/2025 00:34;Sangat bagus untuk digunakan kalian buat edit foto/video bisa bgt pake apk ini ya guysss wajib cobain dulu si kalo GK percaya;positif
Pengguna Google;5;24/03/2025 00:24;sangat bagus...;positif
Pengguna Google;5;24/03/2025 00:20;bagus aja;positif
Pengguna Google;5;24/03/2025 00:19;saya suka templatenya;positif
Pengguna Google;1;24/03/2025 00:11;Tidak bisa melakukan pembelian;negatif
Pengguna Google;5;24/03/2025 00:11;hallo capcut nya sangat bagus cuman pas lagi di download nya di ulang mulu tolong di perbaiki ya;netral
Pengguna Google;5;24/03/2025 00:02;Semoga Sukses Selalu Aplikasi CapCut memang sangat membantu sekali Terima kasih;positif
Pengguna Google;5;23/03/2025 23:54;aplikasi yg sangat bagus;positif
Pengguna Google;1;23/03/2025 23:49;pelit & kikir developer nya;negatif
Pengguna Google;5;23/03/2025 23:48;cukup memuaskan,tapi mb nya banyak;netral
Pengguna Google;5;23/03/2025 23:43;sy suka dan bagus;positif
Pengguna Google;5;23/03/2025 23:42;jadilah sebuah aplikasi dgn kinerja&sistem yg terbaik&tidak mengecewakan bagi penggunanya??;negatif
Pengguna Google;5;23/03/2025 23:40;aplikasi bagus dan keren;positif
Pengguna Google;5;23/03/2025 23:37;seru bangt;positif
Pengguna Google;5;23/03/2025 23:36;mantap kalau bisa semua gratis tanpa bayar apapun kayak mas suharto gratis;positif
Pengguna Google;1;23/03/2025 23:32;jelek;negatif
Pengguna Google;1;23/03/2025 23:31;Karna di saya ngelek;negatif
Pengguna Google;5;23/03/2025 23:31;mantap;positif
Pengguna Google;4;23/03/2025 23:29;tolong lah capcut poin saya hari ini tidak bertambah dan juga saya upload templet tidak muncul juga;negatif
Pengguna Google;1;23/03/2025 23:19;eh maap ga sengaja kasih bintang 1 ??;negatif
Pengguna Google;5;23/03/2025 23:17;banyak yang bagus template nya;positif
Pengguna Google;2;23/03/2025 23:11;KENAPAAA SEMUAA FITURNYA DI PRO IN SEMUAA? , HARGAIN YANG GA PUNYA UANG DONGG!;negatif
Pengguna Google;5;23/03/2025 23:06;sangat menarik;positif
Pengguna Google;5;23/03/2025 23:06;bagus????;positif
Pengguna Google;4;23/03/2025 23:00;semoga terhibur dari aplikasi ini;netral
Pengguna Google;1;23/03/2025 22:59;males bangat makin ksini makin aneh padahal dlu bagus² aja, skrng banyak iklan dan apa2 harus pakee proo...saya uninstall mnding download yang mod apk;negatif
Pengguna Google;4;23/03/2025 22:58;Bagus;positif
Pengguna Google;1;23/03/2025 22:56;kenapa sih setiap make efek yang engga pro pas efek nya dilepas langsung berubah jadi pro;negatif
Pengguna Google;1;23/03/2025 22:54;kikir kikir, hampir semua fitur pro;negatif
Pengguna Google;5;23/03/2025 22:47;Maantaaaappppp.......;positif
Pengguna Google;1;23/03/2025 22:47;SANGAT BURUK, MACET DAN TIDAK SELESAI²!!!!, SANGAT KECEWA DENGAN APK CC YG SEKARANG;negatif
Pengguna Google;1;23/03/2025 22:46;anehh knp saya tidak bisa mendownload apk ini sedangkan apk lain bisa di download;negatif
Pengguna Google;1;23/03/2025 22:45;gabisa dibuka apknya;negatif
Pengguna Google;1;23/03/2025 22:44;aplikasi nggak jelas, fitur berbayar nya tolol. minimal kalau pro, fiturnya nggak bisa dipake lah. jangan waktu ngedit nggak ngasih tau, waktu udah selesai malah suruh mbayar;negatif
Pengguna Google;5;23/03/2025 22:43;baik;positif
Pengguna Google;5;23/03/2025 22:39;Bagus;positif
Pengguna Google;1;23/03/2025 22:38;kenapa saya setiap memasukan audio dari perangkat, malah langsung keluar ke template?;negatif
Pengguna Google;5;23/03/2025 22:35;bagus ?????;positif
Pengguna Google;3;23/03/2025 22:33;lumayan lah ya aku suka dikit;positif
Pengguna Google;5;23/03/2025 22:31;pelgalaman biasa;negatif
Pengguna Google;3;23/03/2025 22:31;makin ngeleg2 di musiknya;negatif
Pengguna Google;5;23/03/2025 22:29;menggugah kreatifitas seni video;positif
Pengguna Google;5;23/03/2025 22:25;apk sangat bagus;positif
Pengguna Google;1;23/03/2025 22:24;kikir bat segala dibikin berbayar;negatif
Pengguna Google;5;23/03/2025 22:23;cakep nih aplikasi;positif
Pengguna Google;5;23/03/2025 22:22;app yang bagus untuk membuat vidio kece ??????;positif
Pengguna Google;5;23/03/2025 22:19;apl yg sangat luar biasa ?????? terima kasih capcut;positif
Pengguna Google;5;23/03/2025 22:18;aplikasi bguss dan menghiburr;positif
Pengguna Google;5;23/03/2025 22:13;bagus banget menarik;positif
Pengguna Google;5;23/03/2025 22:10;Saya puas karna watermark gratis kembali;positif
Pengguna Google;5;23/03/2025 22:09;bagus dan enak buat edit apapun;positif
Pengguna Google;2;23/03/2025 22:04;badly bugged, the filter features are 98% pro all, even the b&w 1,2,3 which used to be free are all pro rn, for the template it is still safe, there are still many free ones, then the ads are masyaAllah a lot, fix it! I thought if updated it better, but instead even worse.;netral
Pengguna Google;5;23/03/2025 21:59;aku kasih bintang Lima tolong di perbanyak kan iklan karena saya sangat senang dengan iklan kalau bisa bikin iklan 20 kali dalam 1 menit kan enak___ dan satu hal lagi mohon buat semua fitur di capcut itu premium___ ya kamu tahu kalau orang Indonesia ngak ada yang miskin kaya kaya semua__ sekian dari kami__ mohon kerjasamanya;negatif
Pengguna Google;5;23/03/2025 21:55;mantaf;positif
Pengguna Google;5;23/03/2025 21:55;aplikasinya sangat bagus;positif
Pengguna Google;5;23/03/2025 21:53;seru bisa bikin capcut temen aku yang punya pacar;positif
Pengguna Google;3;23/03/2025 21:45;jadi lemot bgt pls,tolong ya di fixed;negatif
Pengguna Google;5;23/03/2025 21:44;bagus banget kita bisa edit sesuka;positif
Pengguna Google;1;23/03/2025 21:43;iklan nya di kurangin ya,mana iklan nya iklan slot lagi;negatif
Pengguna Google;3;23/03/2025 21:37;Banyak pro nya ngeselin tapi untung nya template nya gk pro tapi ada juga si yang pro??????????;netral
Pengguna Google;5;23/03/2025 21:29;keren;positif
Pengguna Google;1;23/03/2025 21:29;kenapa gw pas mau ngepasin vidio ama lagu tiba¹ kembali sendiri udh gw coba berkali kali tetep gak mau sama emng harus pindah ke alingth motion??;negatif
Pengguna Google;1;23/03/2025 21:28;"ni apk bikin emosi yaa, padahal jaringan udah lancar""nya tpi loadingnya lama bangettt, udah tau orang puasa dibikin emosi ?? , sumpah emosiii gw";negatif
Pengguna Google;2;23/03/2025 21:25;sekarang banyak fitur pro nya, dulu perasaan ga gini;negatif
Pengguna Google;1;23/03/2025 21:24;ini gimana kok ngga bisa di instal??;netral
Pengguna Google;2;23/03/2025 21:22;Fitur template ny sekarang udah pakai pro semua jdi nya agk susah kalau mau pakai template;netral
Pengguna Google;5;23/03/2025 21:20;good;positif
Pengguna Google;5;23/03/2025 21:11;ok;netral
Pengguna Google;5;23/03/2025 21:09;berguna untuk anak sklh dan orang kerja untuk mengedit;positif
Pengguna Google;2;23/03/2025 21:04;tiap download apk capcut pasti ke hp nya nglagg;negatif
Pengguna Google;5;23/03/2025 21:03;???????? ???????????????? ?????????? ??????????;positif
Pengguna Google;5;23/03/2025 21:01;paling saya andalkan dalam editing video;positif
Pengguna Google;1;23/03/2025 20:51;apk apa sih inii, iklan bertebaran di mana mana, fitur pro juga semakin banyak jadi kita susah untuk mengakses, apalagi bug nyaa, keluar dikit editannya hilang jadi harus ngulang, mau ekspor juga ga bisa dan pasti stuck di beberapa persen!!!!;negatif
Pengguna Google;5;23/03/2025 20:45;sangat bagus ??????;positif
Pengguna Google;2;23/03/2025 20:44;kakean iklan;negatif
Pengguna Google;4;23/03/2025 20:44;Aku suka sama aplikasi ini tapi ya buat aku kasih 4 bintang karna pro nya itu mahal bgt jadi harusnya pak tempelet dan ini nge instalnya loh lama bgt segitu dulu semoga bermanfaat y;negatif
Pengguna Google;5;23/03/2025 20:41;bagus;positif
Pengguna Google;5;23/03/2025 20:35;perfect;positif
Pengguna Google;5;23/03/2025 20:32;ga bisa lagu yang di sukai sayang nya????????;netral
Pengguna Google;5;23/03/2025 20:27;bagus banget deh;positif
Pengguna Google;1;23/03/2025 20:17;apa apa pro, banyak bug;negatif
Pengguna Google;1;23/03/2025 20:11;kebanyakan update bro..fort hilang.. bela belain beli fitur proo, malah ilang... kalau gini terus gak lama lagi banyak pelanggan Lo yg hilang..;negatif
Pengguna Google;3;23/03/2025 19:47;kurangi pro nya minnnnn iklan nya juga tambah banyak aja makin di update makin byk yang pro aja??lama kelamaan makin susah ngeditnya kalau bayk yang prooo;negatif
Pengguna Google;1;23/03/2025 19:34;jelek kalo sama ia sekarang;negatif
Pengguna Google;3;23/03/2025 19:30;Experiensnya beda, keren banget bisa edit video sesuka kamu, coba sekarang ayo download cap cut. (edit : makin tahun makin berat sizenya mana pas baru buka langsung di kasih template²);positif
Pengguna Google;5;23/03/2025 19:21;sangat baik;positif
Pengguna Google;5;23/03/2025 19:20;mantap.;positif
Pengguna Google;1;23/03/2025 19:14;iklan mulu ah;negatif
Pengguna Google;5;23/03/2025 19:11;apilkasi nya mantam;positif
Pengguna Google;3;23/03/2025 19:04;Makin kesini makin lambat menginstal nya;negatif
Pengguna Google;5;23/03/2025 18:58;sangat membantu;positif
Pengguna Google;5;23/03/2025 18:55;bagussss, kerenn;positif
Pengguna Google;5;23/03/2025 18:48;aplikasi ini sangat bagus sekali editor yang telah disatukan menjadi sebuah informasi yang menarik dan menciptakan trend baru yang menarik;positif
Pengguna Google;1;23/03/2025 18:45;Apl nya sangat membantu;positif
Pengguna Google;3;23/03/2025 18:44;kurang suka, dulu ga banyak fitur pro, sekarang makin banyak, abis duit saya buat beli fitur pronya, tolong kalo bisa kurangi fitur pro nya, bynk yg ga mampu soalnya;negatif
Pengguna Google;2;23/03/2025 18:42;terlalu banyak iklan dan iklan nya lama bngt bjirr. kalo bisa iklan nya di kurangin lah;negatif
Pengguna Google;1;23/03/2025 18:39;apk kikir, semua aja pro;negatif
Pengguna Google;5;23/03/2025 18:25;mantap CapCut Istimewa;positif
Pengguna Google;5;23/03/2025 18:06;luar biasa;positif
Pengguna Google;1;23/03/2025 18:00;tolong capcut saya sedang memakai keterangan otomatis yang tidak pro kok harus pro padahal saya mau buat editan yang berbaur anime tapi kok di suruh pakai pro kan pakai yang gratis;negatif
Pengguna Google;5;23/03/2025 17:57;mantull;positif
Pengguna Google;5;23/03/2025 17:51;Aplikasi ini keren banget. Sangat membantu dalam mengembangkan setiap konten yang Saya buat;positif
Pengguna Google;2;23/03/2025 17:46;banyak iklann,apalagi yang pro;negatif
Pengguna Google;2;23/03/2025 17:43;capcup lama² bikin orang emosi doang, banyakan iklan, nyimpen video meriset, padahal memori masih banyak yang kosong, internet juga pake data seluler;negatif
Pengguna Google;1;23/03/2025 17:32;banyak banget pro nya sekarang mah ga kaya dulu , jadi mager makenya juga;negatif
Pengguna Google;4;23/03/2025 17:31;bnyk iklan nya;netral
Pengguna Google;3;23/03/2025 17:27;karna ada banyak vidio yg harus melalui pembayaran kurang oke sih;negatif
Pengguna Google;5;23/03/2025 17:26;mantapppp;positif
Pengguna Google;1;23/03/2025 17:24;sekarang capcut banyak iklannya GK kaya dulu ditambah lagi suka ada bug bikin leg parah;negatif
Pengguna Google;5;23/03/2025 17:21;sgtt memuasknnnnnn;positif
Pengguna Google;5;23/03/2025 17:19;keren pokonya mah;positif
Pengguna Google;3;23/03/2025 17:14;Template nya Cukup bagus Tapi saya ada kurang menarik dari Fitur Capcut Ngelek bgt ya;negatif
Pengguna Google;2;23/03/2025 17:13;pro semua bjir,mau naik haji kah?!!;negatif
Pengguna Google;5;23/03/2025 17:07;bagus dan menarik;positif
Pengguna Google;5;23/03/2025 17:00;saya senang menggunakan aplikasi capcut;positif
Pengguna Google;3;23/03/2025 16:52;agak ngelek dikit tapi aplikasi nya bangus buat ngedit;positif
Pengguna Google;1;23/03/2025 16:42;sekarang semua fitur hampir pro semua;negatif
Pengguna Google;5;23/03/2025 16:40;sangat menyenangkan;positif
Pengguna Google;5;23/03/2025 16:40;bagus;positif
Pengguna Google;4;23/03/2025 16:38;bagus banget tapi sayang nya setiap mau bikin muncul iklan dan klo kita masih nyari temple yg bagus terus layar HP kita mati kita buka lagi pasti ada iklan nya lagi tolong dong agak di kurangin iklan nya;netral
Pengguna Google;4;23/03/2025 16:36;"saya suka dengan aplikasi ini tapi terlalu banyak filter yg pro jadi tolong ya filter"" yang pro di kurangin";negatif
Pengguna Google;5;23/03/2025 16:29;tolong aplikasi nya tuh di perbaiki soalnya kalo kita bikin ngedit dia tuh kebnyakan makan data sebesar 14 MB;negatif
Pengguna Google;5;23/03/2025 16:27;mantap;positif
Pengguna Google;1;23/03/2025 16:22;udate tambahkan pro teross, semua aja pro sekalian aplikasinya khusus untuk play pas download!, gak rekomen sama aplikasi penyokong pro;negatif
Pengguna Google;5;23/03/2025 16:16;ok;netral
Pengguna Google;1;23/03/2025 16:10;sekarang aplikasinya sangat buruk perlu di perbaiki bugnya;negatif
Pengguna Google;1;23/03/2025 16:10;terlalu banyak iklan dan kalau mau di ekspor pasti harus ke iklan atau mengeluarkan uang kalau aku mempunyai waktu 1 menit gimana ?;negatif
Pengguna Google;3;23/03/2025 16:07;aplikasi ny cukup baik si tapi sayang nya doenload nya lama banget habisin waktu sape 2 jam lebih;negatif
Pengguna Google;1;23/03/2025 16:04;"udah makin"" capcut skrg, aku mau edit video, video yang ada di hp ga ada, adanya cuma sebagian, kayak video terakhir dahlah cape";negatif
Pengguna Google;3;23/03/2025 16:03;70% fiturnya pro mana mahal banget lagi, ngedit juga jadi sangat terbatas, banyak fitur yang dulu gratis sekarang jadi pro mohon developer kurangi fitur pronya atau nggak kurangi harga premiumnya;negatif
Pengguna Google;5;23/03/2025 16:03;,??????????????????;positif
Pengguna Google;1;23/03/2025 16:00;Aplikasi kebelet haji, iklan berseliweran terlalu banyak.;negatif
Pengguna Google;5;23/03/2025 15:59;bagus;positif
Pengguna Google;5;23/03/2025 15:59;bagus;positif
Pengguna Google;5;23/03/2025 15:58;saya suka;positif
Pengguna Google;5;23/03/2025 15:57;sanggat bagus;positif
Pengguna Google;1;23/03/2025 15:55;fungsi search tidak berfungsi,menyulitkan penggunaa ketika sedang mencari sesuatu;negatif
Pengguna Google;1;23/03/2025 15:53;bagus dan baik;positif
Pengguna Google;5;23/03/2025 15:49;$@ngat membantu kebebasan berexspresi, tentang foto, vedio, jg musik..... thanks C@pCut;positif
Pengguna Google;5;23/03/2025 15:47;suka¹?;positif
Pengguna Google;1;23/03/2025 15:47;kebnyakan iklan bnto;negatif
Pengguna Google;1;23/03/2025 15:47;makin lama tambah amburadul;negatif
Pengguna Google;5;23/03/2025 15:46;aplikasi sangat bagus;positif
Pengguna Google;5;23/03/2025 15:46;mantap;positif
Pengguna Google;2;23/03/2025 15:41;awalnya saya pakai apk ini gratis dan tidak berbayar tapi makin lama kok pada berbayar kebelet haji kah?????;negatif
